key,age,gender,segment,segcode,interest,benefit,payment_term,coverage_period
7-male-HSVM4000-34200,7,male,"HSV4,000(500,000)",HSVM4000,34200,0,99,99
8-male-HSVM4000-34200,8,male,"HSV4,000(500,000)",HSVM4000,34200,0,99,99
9-male-HSVM4000-34200,9,male,"HSV4,000(500,000)",HSVM4000,34200,0,99,99
10-male-HSVM4000-34200,10,male,"HSV4,000(500,000)",HSVM4000,34200,0,99,99
11-male-HSVM4000-20200,11,male,"HSV4,000(500,000)",HSVM4000,20200,0,99,99
30-male-HSVM4000-16600,30,male,"HSV4,000(500,000)",HSVM4000,16600,0,99,99
35-male-HSVM4000-18900,35,male,"HSV4,000(500,000)",HSVM4000,18900,0,99,99
36-male-HSVM4000-20100,36,male,"HSV4,000(500,000)",HSVM4000,20100,0,99,99
37-male-HSVM4000-20100,37,male,"HSV4,000(500,000)",HSVM4000,20100,0,99,99
38-male-HSVM4000-20100,38,male,"HSV4,000(500,000)",HSVM4000,20100,0,99,99
9-female-HHF15-41400,9,female,"HH 15,000,000",HHF15,41400,0,99,99
10-female-HHF15-41400,10,female,"HH 15,000,000",HHF15,41400,0,99,99
11-female-HHF15-21600,11,female,"HH 15,000,000",HHF15,21600,0,99,99
12-female-HHF15-21600,12,female,"HH 15,000,000",HHF15,21600,0,99,99
13-female-HHF15-21600,13,female,"HH 15,000,000",HHF15,21600,0,99,99
14-female-HHF15-21600,14,female,"HH 15,000,000",HHF15,21600,0,99,99
15-female-HHF15-21600,15,female,"HH 15,000,000",HHF15,21600,0,99,99
16-female-HHF15-23100,16,female,"HH 15,000,000",HHF15,23100,0,99,99
17-female-HHF15-23100,17,female,"HH 15,000,000",HHF15,23100,0,99,99
18-female-HHF15-23100,18,female,"HH 15,000,000",HHF15,23100,0,99,99
19-female-HHF15-23100,19,female,"HH 15,000,000",HHF15,23100,0,99,99
20-female-HHF15-23100,20,female,"HH 15,000,000",HHF15,23100,0,99,99
21-female-HHF15-27000,21,female,"HH 15,000,000",HHF15,27000,0,99,99
22-female-HHF15-27000,22,female,"HH 15,000,000",HHF15,27000,0,99,99
23-female-HHF15-27000,23,female,"HH 15,000,000",HHF15,27000,0,99,99
24-female-HHF15-27000,24,female,"HH 15,000,000",HHF15,27000,0,99,99
25-female-HHF15-27000,25,female,"HH 15,000,000",HHF15,27000,0,99,99
26-female-HHF15-30600,26,female,"HH 15,000,000",HHF15,30600,0,99,99
27-female-HHF15-30600,27,female,"HH 15,000,000",HHF15,30600,0,99,99
28-female-HHF15-30600,28,female,"HH 15,000,000",HHF15,30600,0,99,99
29-female-HHF15-30600,29,female,"HH 15,000,000",HHF15,30600,0,99,99
30-female-HHF15-30600,30,female,"HH 15,000,000",HHF15,30600,0,99,99
31-female-HHF15-34200,31,female,"HH 15,000,000",HHF15,34200,0,99,99
32-female-HHF15-34200,32,female,"HH 15,000,000",HHF15,34200,0,99,99
33-female-HHF15-34200,33,female,"HH 15,000,000",HHF15,34200,0,99,99
34-female-HHF15-34200,34,female,"HH 15,000,000",HHF15,34200,0,99,99
35-female-HHF15-34200,35,female,"HH 15,000,000",HHF15,34200,0,99,99
36-female-HHF15-37200,36,female,"HH 15,000,000",HHF15,37200,0,99,99
39-male-HSVM4000-20100,39,male,"HSV4,000(500,000)",HSVM4000,20100,0,99,99
40-male-HSVM4000-20100,40,male,"HSV4,000(500,000)",HSVM4000,20100,0,99,99
8-female-MPCIP10-383,8,female,MPCI PLUS,MPCIP10,383,100000,99,99
41-male-HSVM4000-21600,41,male,"HSV4,000(500,000)",HSVM4000,21600,0,99,99
30-male-ICDM10MxUS120-71340,30,male,Infinite Care (new standard) DD 100K 120M no US,ICDM10MxUS120,71340,0,99,99
31-male-ICDM10MxUS120-72060,31,male,Infinite Care (new standard) DD 100K 120M no US,ICDM10MxUS120,72060,0,99,99
35-male-ICDM10MxUS120-74820,35,male,Infinite Care (new standard) DD 100K 120M no US,ICDM10MxUS120,74820,0,99,99
36-male-ICDM10MxUS120-75720,36,male,Infinite Care (new standard) DD 100K 120M no US,ICDM10MxUS120,75720,0,99,99
69-female-ICDF10F60-295620,69,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,295620,0,99,99
70-female-ICDF10F60-315420,70,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,315420,0,99,99
71-female-ICDF10F60-340020,71,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,340020,0,99,99
75-female-ICDF10F60-448740,75,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,448740,0,99,99
76-female-ICDF10F60-490080,76,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,490080,0,99,99
77-female-ICDF10F60-522000,77,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,522000,0,99,99
78-female-ICDF10F60-555420,78,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,555420,0,99,99
79-female-ICDF10F60-589980,79,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,589980,0,99,99
80-female-ICDF10F60-625980,80,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,625980,0,99,99
81-female-ICDF10F60-678540,81,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,678540,0,99,99
82-female-ICDF10F60-716040,82,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,716040,0,99,99
83-female-ICDF10F60-762000,83,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,762000,0,99,99
84-female-ICDF10F60-791880,84,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,791880,0,99,99
85-female-ICDF10F60-827580,85,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,827580,0,99,99
86-female-ICDF10F60-873960,86,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,873960,0,99,99
87-female-ICDF10F60-922680,87,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,922680,0,99,99
37-female-HHF15-37200,37,female,"HH 15,000,000",HHF15,37200,0,99,99
38-female-HHF15-37200,38,female,"HH 15,000,000",HHF15,37200,0,99,99
39-female-HHF15-37200,39,female,"HH 15,000,000",HHF15,37200,0,99,99
40-female-HHF15-37200,40,female,"HH 15,000,000",HHF15,37200,0,99,99
41-female-HHF15-42900,41,female,"HH 15,000,000",HHF15,42900,0,99,99
42-female-HHF15-42900,42,female,"HH 15,000,000",HHF15,42900,0,99,99
43-female-HHF15-42900,43,female,"HH 15,000,000",HHF15,42900,0,99,99
44-female-HHF15-42900,44,female,"HH 15,000,000",HHF15,42900,0,99,99
45-female-HHF15-42900,45,female,"HH 15,000,000",HHF15,42900,0,99,99
46-female-HHF15-46500,46,female,"HH 15,000,000",HHF15,46500,0,99,99
64-female-HHF15-73500,64,female,"HH 15,000,000",HHF15,73500,0,99,99
52-female-HSEXF4500-32920,52,female,"H&S Extra 4,500",HSEXF4500,32920,0,99,99
53-female-HSEXF4500-32920,53,female,"H&S Extra 4,500",HSEXF4500,32920,0,99,99
54-female-HSEXF4500-32920,54,female,"H&S Extra 4,500",HSEXF4500,32920,0,99,99
65-female-HHF15-73500,65,female,"HH 15,000,000",HHF15,73500,0,99,99
66-female-HHF15-107100,66,female,"HH 15,000,000",HHF15,107100,0,99,99
67-female-HHF15-107100,67,female,"HH 15,000,000",HHF15,107100,0,99,99
68-female-HHF15-107100,68,female,"HH 15,000,000",HHF15,107100,0,99,99
64-female-HHF10K15-73500,64,female,Health Happy Kids DD10K 15M,HHF10K15,73500,0,99,99
65-female-HHF10K15-73500,65,female,Health Happy Kids DD10K 15M,HHF10K15,73500,0,99,99
66-female-HHF10K15-107100,66,female,Health Happy Kids DD10K 15M,HHF10K15,107100,0,99,99
67-female-HHF10K15-107100,67,female,Health Happy Kids DD10K 15M,HHF10K15,107100,0,99,99
78-female-HHF10K25-291800,78,female,Health Happy Kids DD10K 25M,HHF10K25,291800,0,99,99
40-male-MPCIP10-875,40,male,MPCI PLUS,MPCIP10,875,100000,99,99
55-female-HSEXF4500-32920,55,female,"H&S Extra 4,500",HSEXF4500,32920,0,99,99
88-female-ICDF10F60-973800,88,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,973800,0,99,99
89-female-ICDF10F60-1027500,89,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,1027500,0,99,99
90-female-ICDF10F60-1083870,90,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,1083870,0,99,99
91-female-ICDF10F60-1143060,91,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,1143060,0,99,99
92-female-ICDF10F60-1205220,92,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,1205220,0,99,99
93-female-ICDF10F60-1270470,93,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,1270470,0,99,99
6-female-CFC-119.51,6,female,CARE for CANCER,CFC,119.51,100000,99,99
7-female-CFC-119.51,7,female,CARE for CANCER,CFC,119.51,100000,99,99
8-female-CFC-119.51,8,female,CARE for CANCER,CFC,119.51,100000,99,99
9-female-CFC-119.51,9,female,CARE for CANCER,CFC,119.51,100000,99,99
8-male-MPCIP10-461,8,male,MPCI PLUS,MPCIP10,461,100000,99,99
9-male-MPCIP10-461,9,male,MPCI PLUS,MPCIP10,461,100000,99,99
10-male-MPCIP10-461,10,male,MPCI PLUS,MPCIP10,461,100000,99,99
11-male-MPCIP10-455,11,male,MPCI PLUS,MPCIP10,455,100000,99,99
12-male-MPCIP10-455,12,male,MPCI PLUS,MPCIP10,455,100000,99,99
14-male-MPCIP10-455,14,male,MPCI PLUS,MPCIP10,455,100000,99,99
41-male-MPCIP10-1687,41,male,MPCI PLUS,MPCIP10,1687,100000,99,99
42-male-MPCIP10-1687,42,male,MPCI PLUS,MPCIP10,1687,100000,99,99
43-male-MPCIP10-1687,43,male,MPCI PLUS,MPCIP10,1687,100000,99,99
44-male-MPCIP10-1687,44,male,MPCI PLUS,MPCIP10,1687,100000,99,99
95-female-HHF10K25-559000,95,female,Health Happy Kids DD10K 25M,HHF10K25,559000,0,99,99
96-female-HHF10K25-642900,96,female,Health Happy Kids DD10K 25M,HHF10K25,642900,0,99,99
5-male-HHM30K1-33500,5,male,Health Happy Kids DD30K 1M,HHM30K1,33500,0,99,99
6-male-HHM30K1-14500,6,male,Health Happy Kids DD30K 1M,HHM30K1,14500,0,99,99
7-male-HHM30K1-14500,7,male,Health Happy Kids DD30K 1M,HHM30K1,14500,0,99,99
8-male-HHM30K1-14500,8,male,Health Happy Kids DD30K 1M,HHM30K1,14500,0,99,99
9-male-HHM30K1-14500,9,male,Health Happy Kids DD30K 1M,HHM30K1,14500,0,99,99
42-male-HSVM4000-21600,42,male,"HSV4,000(500,000)",HSVM4000,21600,0,99,99
43-male-HSVM4000-21600,43,male,"HSV4,000(500,000)",HSVM4000,21600,0,99,99
44-male-HSVM4000-21600,44,male,"HSV4,000(500,000)",HSVM4000,21600,0,99,99
45-male-HSVM4000-21600,45,male,"HSV4,000(500,000)",HSVM4000,21600,0,99,99
46-male-HSVM4000-24700,46,male,"HSV4,000(500,000)",HSVM4000,24700,0,99,99
47-male-HSVM4000-24700,47,male,"HSV4,000(500,000)",HSVM4000,24700,0,99,99
74-male-HHM30K15-152000,74,male,Health Happy Kids DD30K 15M,HHM30K15,152000,0,99,99
89-female-HHF15-374400,89,female,"HH 15,000,000",HHF15,374400,0,99,99
35-male-HHM30K5-18900,35,male,Health Happy Kids DD30K 5M,HHM30K5,18900,0,99,99
36-male-HHM30K5-20800,36,male,Health Happy Kids DD30K 5M,HHM30K5,20800,0,99,99
37-male-HHM30K5-20800,37,male,Health Happy Kids DD30K 5M,HHM30K5,20800,0,99,99
38-male-HHM30K5-20800,38,male,Health Happy Kids DD30K 5M,HHM30K5,20800,0,99,99
39-male-HHM30K5-20800,39,male,Health Happy Kids DD30K 5M,HHM30K5,20800,0,99,99
40-male-HHM30K5-20800,40,male,Health Happy Kids DD30K 5M,HHM30K5,20800,0,99,99
41-male-HHM30K5-23800,41,male,Health Happy Kids DD30K 5M,HHM30K5,23800,0,99,99
42-male-HHM30K5-23800,42,male,Health Happy Kids DD30K 5M,HHM30K5,23800,0,99,99
43-male-HHM30K5-23800,43,male,Health Happy Kids DD30K 5M,HHM30K5,23800,0,99,99
44-male-HHM30K5-23800,44,male,Health Happy Kids DD30K 5M,HHM30K5,23800,0,99,99
45-male-HHM30K5-23800,45,male,Health Happy Kids DD30K 5M,HHM30K5,23800,0,99,99
46-male-HHM30K5-26700,46,male,Health Happy Kids DD30K 5M,HHM30K5,26700,0,99,99
47-male-HHM30K5-26700,47,male,Health Happy Kids DD30K 5M,HHM30K5,26700,0,99,99
73-male-HHM30K5-104000,73,male,Health Happy Kids DD30K 5M,HHM30K5,104000,0,99,99
74-male-HHM30K5-104000,74,male,Health Happy Kids DD30K 5M,HHM30K5,104000,0,99,99
89-male-HHM30K15-366000,89,male,Health Happy Kids DD30K 15M,HHM30K15,366000,0,99,99
90-male-HHM30K15-366000,90,male,Health Happy Kids DD30K 15M,HHM30K15,366000,0,99,99
91-male-HHM30K15-420000,91,male,Health Happy Kids DD30K 15M,HHM30K15,420000,0,99,99
92-male-HHM30K15-420000,92,male,Health Happy Kids DD30K 15M,HHM30K15,420000,0,99,99
93-male-HHM30K15-420000,93,male,Health Happy Kids DD30K 15M,HHM30K15,420000,0,99,99
94-male-HHM30K15-420000,94,male,Health Happy Kids DD30K 15M,HHM30K15,420000,0,99,99
48-male-HSVM4000-24700,48,male,"HSV4,000(500,000)",HSVM4000,24700,0,99,99
70-male-AHC-3000,70,male,AHC,AHC,3000,100000,99,99
71-male-AHC-3900,71,male,AHC,AHC,3900,100000,99,99
72-male-AHC-3900,72,male,AHC,AHC,3900,100000,99,99
49-male-HSVM4000-24700,49,male,"HSV4,000(500,000)",HSVM4000,24700,0,99,99
50-male-HSVM4000-24700,50,male,"HSV4,000(500,000)",HSVM4000,24700,0,99,99
51-male-HSVM4000-30900,51,male,"HSV4,000(500,000)",HSVM4000,30900,0,99,99
52-male-HSVM4000-30900,52,male,"HSV4,000(500,000)",HSVM4000,30900,0,99,99
1-male-HSEXM6500-0,1,male,"H&S Extra 6,500",HSEXM6500,0,0,99,99
2-male-HSEXM6500-0,2,male,"H&S Extra 6,500",HSEXM6500,0,0,99,99
94-female-ICDF10F60-1338990,94,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,1338990,0,99,99
95-female-ICDF10F60-1410930,95,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,1410930,0,99,99
96-female-ICDF10F60-1486500,96,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,1486500,0,99,99
97-female-ICDF10F60-1565820,97,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,1565820,0,99,99
98-female-ICDF10F60-1649100,98,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,1649100,0,99,99
99-female-ICDF10F60-0,99,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,0,0,99,99
100-female-ICDF10F60-0,100,female,Infinite Care (new standard) DD 100K 60M,ICDF10F60,0,0,99,99
0-female-ICDF10F120-0,0,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,0,0,99,99
1-female-ICDF10F120-0,1,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,0,0,99,99
2-female-ICDF10F120-0,2,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,0,0,99,99
3-female-ICDF10F120-0,3,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,0,0,99,99
4-female-ICDF10F120-0,4,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,0,0,99,99
5-female-ICDF10F120-0,5,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,0,0,99,99
10-female-CFC-119.51,10,female,CARE for CANCER,CFC,119.51,100000,99,99
18-male-AHC-131,18,male,AHC,AHC,131,100000,99,99
19-male-AHC-131,19,male,AHC,AHC,131,100000,99,99
20-male-AHC-131,20,male,AHC,AHC,131,100000,99,99
73-male-AHC-3900,73,male,AHC,AHC,3900,100000,99,99
20-female-HHF25-30300,20,female,"HH 25,000,000",HHF25,30300,0,99,99
21-female-HHF25-35300,21,female,"HH 25,000,000",HHF25,35300,0,99,99
22-female-HHF25-35300,22,female,"HH 25,000,000",HHF25,35300,0,99,99
56-female-HHF25-84600,56,female,"HH 25,000,000",HHF25,84600,0,99,99
57-female-HHF25-84600,57,female,"HH 25,000,000",HHF25,84600,0,99,99
60-female-HHF25-95700,60,female,"HH 25,000,000",HHF25,95700,0,99,99
16-male-HSEXM6500-17930,16,male,"H&S Extra 6,500",HSEXM6500,17930,0,99,99
17-male-HSEXM6500-17930,17,male,"H&S Extra 6,500",HSEXM6500,17930,0,99,99
18-male-HSEXM6500-17930,18,male,"H&S Extra 6,500",HSEXM6500,17930,0,99,99
19-male-HSEXM6500-17930,19,male,"H&S Extra 6,500",HSEXM6500,17930,0,99,99
61-female-HHF25-95700,61,female,"HH 25,000,000",HHF25,95700,0,99,99
62-female-HHF25-95700,62,female,"HH 25,000,000",HHF25,95700,0,99,99
63-female-HHF25-95700,63,female,"HH 25,000,000",HHF25,95700,0,99,99
64-female-HHF25-95700,64,female,"HH 25,000,000",HHF25,95700,0,99,99
65-female-HHF25-95700,65,female,"HH 25,000,000",HHF25,95700,0,99,99
66-female-HHF25-139300,66,female,"HH 25,000,000",HHF25,139300,0,99,99
67-female-HHF25-139300,67,female,"HH 25,000,000",HHF25,139300,0,99,99
15-male-HHM30K1-16400,15,male,Health Happy Kids DD30K 1M,HHM30K1,16400,0,99,99
16-male-HHM30K1-13500,16,male,Health Happy Kids DD30K 1M,HHM30K1,13500,0,99,99
17-male-HHM30K1-13500,17,male,Health Happy Kids DD30K 1M,HHM30K1,13500,0,99,99
76-female-CFC-4591.68,76,female,CARE for CANCER,CFC,4591.68,100000,99,99
10-female-AHC-73,10,female,AHC,AHC,73,100000,99,99
11-female-AHC-73,11,female,AHC,AHC,73,100000,99,99
20-male-HSEXM6500-17930,20,male,"H&S Extra 6,500",HSEXM6500,17930,0,99,99
21-male-HSEXM6500-17910,21,male,"H&S Extra 6,500",HSEXM6500,17910,0,99,99
77-female-CFC-4591.68,77,female,CARE for CANCER,CFC,4591.68,100000,99,99
81-female-CFC-0,81,female,CARE for CANCER,CFC,0,100000,99,99
82-female-CFC-0,82,female,CARE for CANCER,CFC,0,100000,99,99
83-female-CFC-0,83,female,CARE for CANCER,CFC,0,100000,99,99
84-female-CFC-0,84,female,CARE for CANCER,CFC,0,100000,99,99
85-female-CFC-0,85,female,CARE for CANCER,CFC,0,100000,99,99
12-female-AHC-73,12,female,AHC,AHC,73,100000,99,99
13-female-AHC-73,13,female,AHC,AHC,73,100000,99,99
14-female-AHC-73,14,female,AHC,AHC,73,100000,99,99
15-female-AHC-73,15,female,AHC,AHC,73,100000,99,99
16-female-AHC-131,16,female,AHC,AHC,131,100000,99,99
73-female-AHC-2300,73,female,AHC,AHC,2300,100000,99,99
74-female-AHC-2300,74,female,AHC,AHC,2300,100000,99,99
75-female-AHC-2300,75,female,AHC,AHC,2300,100000,99,99
76-female-AHC-2850,76,female,AHC,AHC,2850,100000,99,99
77-female-AHC-2850,77,female,AHC,AHC,2850,100000,99,99
78-female-AHC-2850,78,female,AHC,AHC,2850,100000,99,99
18-male-HHM30K1-13500,18,male,Health Happy Kids DD30K 1M,HHM30K1,13500,0,99,99
54-male-HHM30K1-28300,54,male,Health Happy Kids DD30K 1M,HHM30K1,28300,0,99,99
56-female-HSEXF1500-17970,56,female,"H&S Extra 1,500",HSEXF1500,17970,0,99,99
15-female-ICDF10F120-0,15,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,0,0,99,99
7-male-CIP-262,7,male,CI Plus,CIP,262,100000,99,99
8-male-CIP-262,8,male,CI Plus,CIP,262,100000,99,99
9-male-CIP-262,9,male,CI Plus,CIP,262,100000,99,99
10-male-CIP-262,10,male,CI Plus,CIP,262,100000,99,99
11-male-CIP-262,11,male,CI Plus,CIP,262,100000,99,99
12-male-CIP-262,12,male,CI Plus,CIP,262,100000,99,99
61-male-CIP-6104,61,male,CI Plus,CIP,6104,100000,99,99
62-male-CIP-6104,62,male,CI Plus,CIP,6104,100000,99,99
16-female-ICDF10F120-0,16,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,0,0,99,99
17-female-ICDF10F120-0,17,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,0,0,99,99
18-female-ICDF10F120-120300,18,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,120300,0,99,99
19-female-ICDF10F120-124260,19,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,124260,0,99,99
86-female-CFC-0,86,female,CARE for CANCER,CFC,0,100000,99,99
69-female-HHF25-139300,69,female,"HH 25,000,000",HHF25,139300,0,99,99
20-female-ICDF10F120-126780,20,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,126780,0,99,99
21-female-ICDF10F120-128460,21,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,128460,0,99,99
22-female-ICDF10F120-129660,22,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,129660,0,99,99
23-female-ICDF10F120-131280,23,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,131280,0,99,99
24-female-ICDF10F120-135360,24,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,135360,0,99,99
25-female-ICDF10F120-139080,25,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,139080,0,99,99
26-female-ICDF10F120-143640,26,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,143640,0,99,99
27-female-ICDF10F120-146100,27,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,146100,0,99,99
28-female-ICDF10F120-148200,28,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,148200,0,99,99
48-female-ICDF10F120-193500,48,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,193500,0,99,99
17-female-MPCIP10-349,17,female,MPCI PLUS,MPCIP10,349,100000,99,99
70-female-HHF25-139300,70,female,"HH 25,000,000",HHF25,139300,0,99,99
71-female-HHF25-202000,71,female,"HH 25,000,000",HHF25,202000,0,99,99
72-female-HHF25-202000,72,female,"HH 25,000,000",HHF25,202000,0,99,99
73-female-HHF25-202000,73,female,"HH 25,000,000",HHF25,202000,0,99,99
74-female-HHF25-202000,74,female,"HH 25,000,000",HHF25,202000,0,99,99
75-female-HHF25-202000,75,female,"HH 25,000,000",HHF25,202000,0,99,99
76-female-HHF25-291800,76,female,"HH 25,000,000",HHF25,291800,0,99,99
77-female-HHF25-291800,77,female,"HH 25,000,000",HHF25,291800,0,99,99
78-female-HHF25-291800,78,female,"HH 25,000,000",HHF25,291800,0,99,99
79-female-HHF25-291800,79,female,"HH 25,000,000",HHF25,291800,0,99,99
80-female-HHF25-291800,80,female,"HH 25,000,000",HHF25,291800,0,99,99
81-female-HHF25-422700,81,female,"HH 25,000,000",HHF25,422700,0,99,99
82-female-HHF25-422700,82,female,"HH 25,000,000",HHF25,422700,0,99,99
83-female-HHF25-422700,83,female,"HH 25,000,000",HHF25,422700,0,99,99
84-female-HHF25-422700,84,female,"HH 25,000,000",HHF25,422700,0,99,99
85-female-HHF25-422700,85,female,"HH 25,000,000",HHF25,422700,0,99,99
86-female-HHF25-486100,86,female,"HH 25,000,000",HHF25,486100,0,99,99
87-female-HHF25-486100,87,female,"HH 25,000,000",HHF25,486100,0,99,99
58-male-HHM30K1-34100,58,male,Health Happy Kids DD30K 1M,HHM30K1,34100,0,99,99
59-male-HHM30K1-34100,59,male,Health Happy Kids DD30K 1M,HHM30K1,34100,0,99,99
60-male-HHM30K1-40900,60,male,Health Happy Kids DD30K 1M,HHM30K1,40900,0,99,99
73-male-HHM30K1-85400,73,male,Health Happy Kids DD30K 1M,HHM30K1,85400,0,99,99
74-male-HHM30K1-85400,74,male,Health Happy Kids DD30K 1M,HHM30K1,85400,0,99,99
75-male-HHM30K1-85400,75,male,Health Happy Kids DD30K 1M,HHM30K1,85400,0,99,99
4-male-HHM30K15-85600,4,male,Health Happy Kids DD30K 15M,HHM30K15,85600,0,99,99
31-male-HHM30K15-29400,31,male,Health Happy Kids DD30K 15M,HHM30K15,29400,0,99,99
32-male-HHM30K15-29400,32,male,Health Happy Kids DD30K 15M,HHM30K15,29400,0,99,99
33-male-HHM30K15-29400,33,male,Health Happy Kids DD30K 15M,HHM30K15,29400,0,99,99
24-female-ICDF10FxUS120-76500,24,female,Infinite Care (new standard) DD 100K 120M no US,ICDF10FxUS120,76500,0,99,99
7-male-ICDM30M120-0,7,male,Infinite Care (new standard) DD 300K 120M,ICDM30M120,0,0,99,99
8-male-ICDM30M120-0,8,male,Infinite Care (new standard) DD 300K 120M,ICDM30M120,0,0,99,99
99-male-HB-0,99,male,HB,HB,0,1000,99,99
73-male-HSEXM6500-132630,73,male,"H&S Extra 6,500",HSEXM6500,132630,0,99,99
88-female-HHF25-486100,88,female,"HH 25,000,000",HHF25,486100,0,99,99
89-female-HHF25-486100,89,female,"HH 25,000,000",HHF25,486100,0,99,99
34-male-HHM30K15-29400,34,male,Health Happy Kids DD30K 15M,HHM30K15,29400,0,99,99
35-male-HHM30K15-29400,35,male,Health Happy Kids DD30K 15M,HHM30K15,29400,0,99,99
70-female-ICDF10F120-662580,70,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,662580,0,99,99
71-female-ICDF10F120-731640,71,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,731640,0,99,99
72-female-ICDF10F120-786240,72,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,786240,0,99,99
73-female-ICDF10F120-833880,73,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,833880,0,99,99
74-female-ICDF10F120-894840,74,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,894840,0,99,99
75-female-ICDF10F120-959280,75,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,959280,0,99,99
76-female-ICDF10F120-1015680,76,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,1015680,0,99,99
77-female-ICDF10F120-1074780,77,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,1074780,0,99,99
78-female-ICDF10F120-1136880,78,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,1136880,0,99,99
79-female-ICDF10F120-1202100,79,female,Infinite Care (new standard) DD 100K 120M,ICDF10F120,1202100,0,99,99
0-female-ICDF10FxUS60-0,0,female,Infinite Care (new standard) DD 100K 60M no US,ICDF10FxUS60,0,0,99,99
12-female-ICDF10FxUS60-0,12,female,Infinite Care (new standard) DD 100K 60M no US,ICDF10FxUS60,0,0,99,99
13-female-ICDF10FxUS60-0,13,female,Infinite Care (new standard) DD 100K 60M no US,ICDF10FxUS60,0,0,99,99
14-female-ICDF10FxUS60-0,14,female,Infinite Care (new standard) DD 100K 60M no US,ICDF10FxUS60,0,0,99,99
15-female-ICDF10FxUS60-0,15,female,Infinite Care (new standard) DD 100K 60M no US,ICDF10FxUS60,0,0,99,99
16-female-ICDF10FxUS60-0,16,female,Infinite Care (new standard) DD 100K 60M no US,ICDF10FxUS60,0,0,99,99
21-female-ICDF10FxUS60-32940,21,female,Infinite Care (new standard) DD 100K 60M no US,ICDF10FxUS60,32940,0,99,99
22-female-ICDF10FxUS60-33120,22,female,Infinite Care (new standard) DD 100K 60M no US,ICDF10FxUS60,33120,0,99,99
23-female-ICDF10FxUS60-33240,23,female,Infinite Care (new standard) DD 100K 60M no US,ICDF10FxUS60,33240,0,99,99
24-female-ICDF10FxUS60-33420,24,female,Infinite Care (new standard) DD 100K 60M no US,ICDF10FxUS60,33420,0,99,99
25-female-ICDF10FxUS60-33540,25,female,Infinite Care (new standard) DD 100K 60M no US,ICDF10FxUS60,33540,0,99,99
