key,age,gender,segment,segcode,interest,benefit,payment_term,coverage_period
98-female-Excel-0,98,female,AIA Excellent (Non Par),Excel,0,0,20,20
99-female-Excel-0,99,female,AIA Excellent (Non Par),Excel,0,0,20,20
100-female-Excel-0,100,female,AIA Excellent (Non Par),Excel,0,0,20,20
0-male-CISC10-39.39,0,male,AIA CI SuperCare 10/99,CISC10,39.39,0,10,99
1-male-CISC10-39.84,1,male,AIA CI SuperCare 10/99,CISC10,39.84,0,10,99
2-male-CISC10-40.31,2,male,AIA CI SuperCare 10/99,CISC10,40.31,0,10,99
3-male-CISC10-40.82,3,male,AIA CI SuperCare 10/99,CISC10,40.82,0,10,99
4-male-CISC10-41.36,4,male,AIA CI SuperCare 10/99,CISC10,41.36,0,10,99
45-male-15PLP-46.49,45,male,AIA Pay Life Plus (Non Par) 15,15PLP,46.49,0,15,99
97-male-Excel-0,97,male,AIA Excellent (Non Par),Excel,0,0,20,20
98-male-Excel-0,98,male,AIA Excellent (Non Par),Excel,0,0,20,20
14-female-Excel-152.9,14,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
15-female-Excel-152.9,15,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
16-female-Excel-152.9,16,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
17-female-Excel-152.9,17,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
18-female-Excel-152.9,18,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
19-female-Excel-152.9,19,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
20-female-Excel-152.9,20,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
21-female-Excel-152.9,21,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
22-female-Excel-152.9,22,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
23-female-Excel-152.9,23,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
24-female-Excel-152.9,24,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
25-female-Excel-152.9,25,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
26-female-Excel-152.9,26,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
27-female-Excel-152.9,27,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
28-female-Excel-152.9,28,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
29-female-Excel-152.9,29,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
30-female-Excel-152.9,30,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
31-female-Excel-152.9,31,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
32-female-Excel-152.9,32,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
33-female-Excel-152.9,33,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
34-female-Excel-152.9,34,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
35-female-Excel-152.9,35,female,AIA Excellent (Non Par),Excel,152.9,0,20,20
36-female-Excel-153.6,36,female,AIA Excellent (Non Par),Excel,153.6,0,20,20
37-female-Excel-153.6,37,female,AIA Excellent (Non Par),Excel,153.6,0,20,20
38-female-Excel-153.6,38,female,AIA Excellent (Non Par),Excel,153.6,0,20,20
39-female-Excel-153.6,39,female,AIA Excellent (Non Par),Excel,153.6,0,20,20
40-female-Excel-153.6,40,female,AIA Excellent (Non Par),Excel,153.6,0,20,20
41-female-Excel-154.9,41,female,AIA Excellent (Non Par),Excel,154.9,0,20,20
42-female-Excel-154.9,42,female,AIA Excellent (Non Par),Excel,154.9,0,20,20
37-female-10PLP-45.71,37,female,AIA Pay Life Plus (Non Par) 10,10PLP,45.71,0,10,99
38-female-10PLP-47.09,38,female,AIA Pay Life Plus (Non Par) 10,10PLP,47.09,0,10,99
39-female-10PLP-48.53,39,female,AIA Pay Life Plus (Non Par) 10,10PLP,48.53,0,10,99
40-female-10PLP-50.03,40,female,AIA Pay Life Plus (Non Par) 10,10PLP,50.03,0,10,99
41-female-10PLP-51.28,41,female,AIA Pay Life Plus (Non Par) 10,10PLP,51.28,0,10,99
42-female-10PLP-52.58,42,female,AIA Pay Life Plus (Non Par) 10,10PLP,52.58,0,10,99
43-female-10PLP-53.93,43,female,AIA Pay Life Plus (Non Par) 10,10PLP,53.93,0,10,99
44-female-10PLP-55.33,44,female,AIA Pay Life Plus (Non Par) 10,10PLP,55.33,0,10,99
45-female-10PLP-56.78,45,female,AIA Pay Life Plus (Non Par) 10,10PLP,56.78,0,10,99
46-female-10PLP-58.3,46,female,AIA Pay Life Plus (Non Par) 10,10PLP,58.3,0,10,99
47-female-10PLP-59.86,47,female,AIA Pay Life Plus (Non Par) 10,10PLP,59.86,0,10,99
48-female-10PLP-61.49,48,female,AIA Pay Life Plus (Non Par) 10,10PLP,61.49,0,10,99
49-female-10PLP-63.15,49,female,AIA Pay Life Plus (Non Par) 10,10PLP,63.15,0,10,99
50-female-10PLP-64.74,50,female,AIA Pay Life Plus (Non Par) 10,10PLP,64.74,0,10,99
51-female-10PLP-66.38,51,female,AIA Pay Life Plus (Non Par) 10,10PLP,66.38,0,10,99
52-female-10PLP-68.09,52,female,AIA Pay Life Plus (Non Par) 10,10PLP,68.09,0,10,99
53-female-10PLP-69.86,53,female,AIA Pay Life Plus (Non Par) 10,10PLP,69.86,0,10,99
54-female-10PLP-71.7,54,female,AIA Pay Life Plus (Non Par) 10,10PLP,71.7,0,10,99
55-female-10PLP-73.61,55,female,AIA Pay Life Plus (Non Par) 10,10PLP,73.61,0,10,99
56-female-10PLP-75.59,56,female,AIA Pay Life Plus (Non Par) 10,10PLP,75.59,0,10,99
57-female-10PLP-77.65,57,female,AIA Pay Life Plus (Non Par) 10,10PLP,77.65,0,10,99
58-female-10PLP-79.8,58,female,AIA Pay Life Plus (Non Par) 10,10PLP,79.8,0,10,99
59-female-10PLP-82.04,59,female,AIA Pay Life Plus (Non Par) 10,10PLP,82.04,0,10,99
60-female-10PLP-84.39,60,female,AIA Pay Life Plus (Non Par) 10,10PLP,84.39,0,10,99
61-female-10PLP-86.86,61,female,AIA Pay Life Plus (Non Par) 10,10PLP,86.86,0,10,99
62-female-10PLP-89.46,62,female,AIA Pay Life Plus (Non Par) 10,10PLP,89.46,0,10,99
63-female-10PLP-92.22,63,female,AIA Pay Life Plus (Non Par) 10,10PLP,92.22,0,10,99
64-female-10PLP-95.15,64,female,AIA Pay Life Plus (Non Par) 10,10PLP,95.15,0,10,99
65-female-10PLP-98.28,65,female,AIA Pay Life Plus (Non Par) 10,10PLP,98.28,0,10,99
66-female-10PLP-101.64,66,female,AIA Pay Life Plus (Non Par) 10,10PLP,101.64,0,10,99
67-female-10PLP-105.23,67,female,AIA Pay Life Plus (Non Par) 10,10PLP,105.23,0,10,99
68-female-10PLP-109.1,68,female,AIA Pay Life Plus (Non Par) 10,10PLP,109.1,0,10,99
69-female-10PLP-113.26,69,female,AIA Pay Life Plus (Non Par) 10,10PLP,113.26,0,10,99
70-female-10PLP-117.73,70,female,AIA Pay Life Plus (Non Par) 10,10PLP,117.73,0,10,99
71-female-10PLP-122.53,71,female,AIA Pay Life Plus (Non Par) 10,10PLP,122.53,0,10,99
72-female-10PLP-127.68,72,female,AIA Pay Life Plus (Non Par) 10,10PLP,127.68,0,10,99
73-female-10PLP-133.2,73,female,AIA Pay Life Plus (Non Par) 10,10PLP,133.2,0,10,99
74-female-10PLP-139.12,74,female,AIA Pay Life Plus (Non Par) 10,10PLP,139.12,0,10,99
75-female-10PLP-145.44,75,female,AIA Pay Life Plus (Non Par) 10,10PLP,145.44,0,10,99
76-female-10PLP-0,76,female,AIA Pay Life Plus (Non Par) 10,10PLP,0,0,10,99
77-female-10PLP-0,77,female,AIA Pay Life Plus (Non Par) 10,10PLP,0,0,10,99
78-female-10PLP-0,78,female,AIA Pay Life Plus (Non Par) 10,10PLP,0,0,10,99
79-female-10PLP-0,79,female,AIA Pay Life Plus (Non Par) 10,10PLP,0,0,10,99
80-female-10PLP-0,80,female,AIA Pay Life Plus (Non Par) 10,10PLP,0,0,10,99
82-male-15PLP-0,82,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
83-male-15PLP-0,83,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
84-male-15PLP-0,84,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
85-male-15PLP-0,85,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
86-male-15PLP-0,86,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
87-male-15PLP-0,87,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
88-male-15PLP-0,88,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
89-male-15PLP-0,89,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
90-male-15PLP-0,90,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
91-male-15PLP-0,91,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
92-male-15PLP-0,92,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
93-male-15PLP-0,93,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
94-male-15PLP-0,94,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
95-male-15PLP-0,95,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
96-male-15PLP-0,96,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
97-male-15PLP-0,97,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
98-male-15PLP-0,98,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
99-male-15PLP-0,99,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
100-male-15PLP-0,100,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
0-female-15PLP-15.42,0,female,AIA Pay Life Plus (Non Par) 15,15PLP,15.42,0,15,99
1-female-15PLP-15.53,1,female,AIA Pay Life Plus (Non Par) 15,15PLP,15.53,0,15,99
2-female-15PLP-15.74,2,female,AIA Pay Life Plus (Non Par) 15,15PLP,15.74,0,15,99
3-female-15PLP-15.95,3,female,AIA Pay Life Plus (Non Par) 15,15PLP,15.95,0,15,99
4-female-15PLP-16.17,4,female,AIA Pay Life Plus (Non Par) 15,15PLP,16.17,0,15,99
23-female-15PLP-22.54,23,female,AIA Pay Life Plus (Non Par) 15,15PLP,22.54,0,15,99
24-female-15PLP-23.01,24,female,AIA Pay Life Plus (Non Par) 15,15PLP,23.01,0,15,99
25-female-15PLP-23.51,25,female,AIA Pay Life Plus (Non Par) 15,15PLP,23.51,0,15,99
26-female-15PLP-24.02,26,female,AIA Pay Life Plus (Non Par) 15,15PLP,24.02,0,15,99
27-female-15PLP-24.56,27,female,AIA Pay Life Plus (Non Par) 15,15PLP,24.56,0,15,99
28-female-15PLP-25.12,28,female,AIA Pay Life Plus (Non Par) 15,15PLP,25.12,0,15,99
29-female-15PLP-25.71,29,female,AIA Pay Life Plus (Non Par) 15,15PLP,25.71,0,15,99
30-female-15PLP-26.32,30,female,AIA Pay Life Plus (Non Par) 15,15PLP,26.32,0,15,99
31-female-15PLP-26.96,31,female,AIA Pay Life Plus (Non Par) 15,15PLP,26.96,0,15,99
32-female-15PLP-27.62,32,female,AIA Pay Life Plus (Non Par) 15,15PLP,27.62,0,15,99
33-female-15PLP-28.31,33,female,AIA Pay Life Plus (Non Par) 15,15PLP,28.31,0,15,99
34-female-15PLP-29.03,34,female,AIA Pay Life Plus (Non Par) 15,15PLP,29.03,0,15,99
35-female-15PLP-29.79,35,female,AIA Pay Life Plus (Non Par) 15,15PLP,29.79,0,15,99
4-female-CISC10-37.91,4,female,AIA CI SuperCare 10/99,CISC10,37.91,0,10,99
5-female-CISC10-38.38,5,female,AIA CI SuperCare 10/99,CISC10,38.38,0,10,99
6-female-CISC10-38.88,6,female,AIA CI SuperCare 10/99,CISC10,38.88,0,10,99
7-female-CISC10-39.4,7,female,AIA CI SuperCare 10/99,CISC10,39.4,0,10,99
8-female-CISC10-39.94,8,female,AIA CI SuperCare 10/99,CISC10,39.94,0,10,99
9-female-CISC10-40.51,9,female,AIA CI SuperCare 10/99,CISC10,40.51,0,10,99
10-female-CISC10-41.09,10,female,AIA CI SuperCare 10/99,CISC10,41.09,0,10,99
11-female-CISC10-41.91,11,female,AIA CI SuperCare 10/99,CISC10,41.91,0,10,99
12-female-CISC10-42.74,12,female,AIA CI SuperCare 10/99,CISC10,42.74,0,10,99
13-female-CISC10-43.6,13,female,AIA CI SuperCare 10/99,CISC10,43.6,0,10,99
14-female-CISC10-44.46,14,female,AIA CI SuperCare 10/99,CISC10,44.46,0,10,99
54-male-CISC10-116.24,54,male,AIA CI SuperCare 10/99,CISC10,116.24,0,10,99
55-male-CISC10-120.03,55,male,AIA CI SuperCare 10/99,CISC10,120.03,0,10,99
86-male-AnnSure60-0,86,male,AIA Annuity Sure 60,AnnSure60,0,0,0,90
46-male-15PLP-47.63,46,male,AIA Pay Life Plus (Non Par) 15,15PLP,47.63,0,15,99
47-male-15PLP-48.82,47,male,AIA Pay Life Plus (Non Par) 15,15PLP,48.82,0,15,99
48-male-15PLP-50.05,48,male,AIA Pay Life Plus (Non Par) 15,15PLP,50.05,0,15,99
49-male-15PLP-51.34,49,male,AIA Pay Life Plus (Non Par) 15,15PLP,51.34,0,15,99
50-male-15PLP-52.67,50,male,AIA Pay Life Plus (Non Par) 15,15PLP,52.67,0,15,99
51-male-15PLP-54.07,51,male,AIA Pay Life Plus (Non Par) 15,15PLP,54.07,0,15,99
52-male-15PLP-55.52,52,male,AIA Pay Life Plus (Non Par) 15,15PLP,55.52,0,15,99
53-male-15PLP-57.05,53,male,AIA Pay Life Plus (Non Par) 15,15PLP,57.05,0,15,99
54-male-15PLP-58.66,54,male,AIA Pay Life Plus (Non Par) 15,15PLP,58.66,0,15,99
55-male-15PLP-60.35,55,male,AIA Pay Life Plus (Non Par) 15,15PLP,60.35,0,15,99
56-male-15PLP-62.15,56,male,AIA Pay Life Plus (Non Par) 15,15PLP,62.15,0,15,99
57-male-15PLP-64.05,57,male,AIA Pay Life Plus (Non Par) 15,15PLP,64.05,0,15,99
58-male-15PLP-66.08,58,male,AIA Pay Life Plus (Non Par) 15,15PLP,66.08,0,15,99
59-male-15PLP-68.25,59,male,AIA Pay Life Plus (Non Par) 15,15PLP,68.25,0,15,99
60-male-15PLP-70.57,60,male,AIA Pay Life Plus (Non Par) 15,15PLP,70.57,0,15,99
61-male-15PLP-73.06,61,male,AIA Pay Life Plus (Non Par) 15,15PLP,73.06,0,15,99
62-male-15PLP-75.74,62,male,AIA Pay Life Plus (Non Par) 15,15PLP,75.74,0,15,99
63-male-15PLP-78.64,63,male,AIA Pay Life Plus (Non Par) 15,15PLP,78.64,0,15,99
64-male-15PLP-81.78,64,male,AIA Pay Life Plus (Non Par) 15,15PLP,81.78,0,15,99
65-male-15PLP-85.19,65,male,AIA Pay Life Plus (Non Par) 15,15PLP,85.19,0,15,99
93-female-CISC10-0,93,female,AIA CI SuperCare 10/99,CISC10,0,0,10,99
94-female-CISC10-0,94,female,AIA CI SuperCare 10/99,CISC10,0,0,10,99
95-female-CISC10-0,95,female,AIA CI SuperCare 10/99,CISC10,0,0,10,99
96-female-CISC10-0,96,female,AIA CI SuperCare 10/99,CISC10,0,0,10,99
97-female-CISC10-0,97,female,AIA CI SuperCare 10/99,CISC10,0,0,10,99
98-female-CISC10-0,98,female,AIA CI SuperCare 10/99,CISC10,0,0,10,99
99-female-CISC10-0,99,female,AIA CI SuperCare 10/99,CISC10,0,0,10,99
100-female-CISC10-0,100,female,AIA CI SuperCare 10/99,CISC10,0,0,10,99
0-male-CISC20-22.2,0,male,AIA CI SuperCare 20/99,CISC20,22.2,0,20,99
1-male-CISC20-22.46,1,male,AIA CI SuperCare 20/99,CISC20,22.46,0,20,99
2-male-CISC20-22.73,2,male,AIA CI SuperCare 20/99,CISC20,22.73,0,20,99
3-male-CISC20-23.02,3,male,AIA CI SuperCare 20/99,CISC20,23.02,0,20,99
4-male-CISC20-23.33,4,male,AIA CI SuperCare 20/99,CISC20,23.33,0,20,99
5-male-CISC20-23.65,5,male,AIA CI SuperCare 20/99,CISC20,23.65,0,20,99
6-male-CISC20-23.99,6,male,AIA CI SuperCare 20/99,CISC20,23.99,0,20,99
7-male-CISC20-24.35,7,male,AIA CI SuperCare 20/99,CISC20,24.35,0,20,99
8-male-CISC20-24.73,8,male,AIA CI SuperCare 20/99,CISC20,24.73,0,20,99
9-male-CISC20-25.12,9,male,AIA CI SuperCare 20/99,CISC20,25.12,0,20,99
10-male-CISC20-25.53,10,male,AIA CI SuperCare 20/99,CISC20,25.53,0,20,99
11-male-CISC20-25.94,11,male,AIA CI SuperCare 20/99,CISC20,25.94,0,20,99
39-male-CISC20-44.74,39,male,AIA CI SuperCare 20/99,CISC20,44.74,0,20,99
40-male-CISC20-45.68,40,male,AIA CI SuperCare 20/99,CISC20,45.68,0,20,99
40-male-CIPC-113.06,40,male,AIA CI ProCare,CIPC,113.06,0,20,99
41-male-CIPC-116.63,41,male,AIA CI ProCare,CIPC,116.63,0,20,99
42-male-CIPC-120.27,42,male,AIA CI ProCare,CIPC,120.27,0,20,99
43-male-CIPC-123.98,43,male,AIA CI ProCare,CIPC,123.98,0,20,99
44-male-CIPC-127.85,44,male,AIA CI ProCare,CIPC,127.85,0,20,99
45-male-CIPC-131.87,45,male,AIA CI ProCare,CIPC,131.87,0,20,99
46-male-CIPC-138.39,46,male,AIA CI ProCare,CIPC,138.39,0,20,99
47-male-CIPC-145.41,47,male,AIA CI ProCare,CIPC,145.41,0,20,99
48-male-CIPC-153,48,male,AIA CI ProCare,CIPC,153,0,20,99
49-male-CIPC-161.15,49,male,AIA CI ProCare,CIPC,161.15,0,20,99
50-male-CIPC-169.88,50,male,AIA CI ProCare,CIPC,169.88,0,20,99
51-male-CIPC-181.53,51,male,AIA CI ProCare,CIPC,181.53,0,20,99
52-male-CIPC-193.94,52,male,AIA CI ProCare,CIPC,193.94,0,20,99
53-male-CIPC-203.43,53,male,AIA CI ProCare,CIPC,203.43,0,20,99
54-male-CIPC-215.19,54,male,AIA CI ProCare,CIPC,215.19,0,20,99
55-male-CIPC-227.2,55,male,AIA CI ProCare,CIPC,227.2,0,20,99
56-male-CIPC-242.3,56,male,AIA CI ProCare,CIPC,242.3,0,20,99
57-male-CIPC-256.4,57,male,AIA CI ProCare,CIPC,256.4,0,20,99
66-male-15PLP-88.9,66,male,AIA Pay Life Plus (Non Par) 15,15PLP,88.9,0,15,99
67-male-15PLP-92.95,67,male,AIA Pay Life Plus (Non Par) 15,15PLP,92.95,0,15,99
68-male-15PLP-97.36,68,male,AIA Pay Life Plus (Non Par) 15,15PLP,97.36,0,15,99
69-male-15PLP-102.18,69,male,AIA Pay Life Plus (Non Par) 15,15PLP,102.18,0,15,99
70-male-15PLP-107.44,70,male,AIA Pay Life Plus (Non Par) 15,15PLP,107.44,0,15,99
71-male-15PLP-113.17,71,male,AIA Pay Life Plus (Non Par) 15,15PLP,113.17,0,15,99
72-male-15PLP-119.4,72,male,AIA Pay Life Plus (Non Par) 15,15PLP,119.4,0,15,99
73-male-15PLP-126.16,73,male,AIA Pay Life Plus (Non Par) 15,15PLP,126.16,0,15,99
74-male-15PLP-133.48,74,male,AIA Pay Life Plus (Non Par) 15,15PLP,133.48,0,15,99
75-male-15PLP-141.39,75,male,AIA Pay Life Plus (Non Par) 15,15PLP,141.39,0,15,99
76-male-15PLP-0,76,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
77-male-15PLP-0,77,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
78-male-15PLP-0,78,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
79-male-15PLP-0,79,male,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
87-female-15PLP-0,87,female,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
88-female-15PLP-0,88,female,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
89-female-15PLP-0,89,female,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
90-female-15PLP-0,90,female,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
91-female-15PLP-0,91,female,AIA Pay Life Plus (Non Par) 15,15PLP,0,0,15,99
15-female-CISC10-45.36,15,female,AIA CI SuperCare 10/99,CISC10,45.36,0,10,99
16-female-CISC10-46.28,16,female,AIA CI SuperCare 10/99,CISC10,46.28,0,10,99
17-female-CISC10-47.05,17,female,AIA CI SuperCare 10/99,CISC10,47.05,0,10,99
18-female-CISC10-47.85,18,female,AIA CI SuperCare 10/99,CISC10,47.85,0,10,99
19-female-CISC10-48.68,19,female,AIA CI SuperCare 10/99,CISC10,48.68,0,10,99
20-female-CISC10-49.54,20,female,AIA CI SuperCare 10/99,CISC10,49.54,0,10,99
21-female-CISC10-50.43,21,female,AIA CI SuperCare 10/99,CISC10,50.43,0,10,99
22-female-CISC10-51.34,22,female,AIA CI SuperCare 10/99,CISC10,51.34,0,10,99
23-female-CISC10-52.27,23,female,AIA CI SuperCare 10/99,CISC10,52.27,0,10,99
24-female-CISC10-53.22,24,female,AIA CI SuperCare 10/99,CISC10,53.22,0,10,99
25-female-CISC10-54.22,25,female,AIA CI SuperCare 10/99,CISC10,54.22,0,10,99
26-female-CISC10-55.26,26,female,AIA CI SuperCare 10/99,CISC10,55.26,0,10,99
27-female-CISC10-56.33,27,female,AIA CI SuperCare 10/99,CISC10,56.33,0,10,99
28-female-CISC10-57.43,28,female,AIA CI SuperCare 10/99,CISC10,57.43,0,10,99
29-female-CISC10-58.58,29,female,AIA CI SuperCare 10/99,CISC10,58.58,0,10,99
30-female-CISC10-59.75,30,female,AIA CI SuperCare 10/99,CISC10,59.75,0,10,99
31-female-CISC10-60.97,31,female,AIA CI SuperCare 10/99,CISC10,60.97,0,10,99
32-female-CISC10-62.21,32,female,AIA CI SuperCare 10/99,CISC10,62.21,0,10,99
33-female-CISC10-63.47,33,female,AIA CI SuperCare 10/99,CISC10,63.47,0,10,99
34-female-CISC10-64.76,34,female,AIA CI SuperCare 10/99,CISC10,64.76,0,10,99
35-female-CISC10-66.07,35,female,AIA CI SuperCare 10/99,CISC10,66.07,0,10,99
58-male-CIPC-272.2,58,male,AIA CI ProCare,CIPC,272.2,0,20,99
21-male-20PLP-20.76,21,male,AIA Pay Life Plus (Non Par) 20,20PLP,20.76,0,20,99
22-male-20PLP-21.15,22,male,AIA Pay Life Plus (Non Par) 20,20PLP,21.15,0,20,99
23-male-20PLP-21.54,23,male,AIA Pay Life Plus (Non Par) 20,20PLP,21.54,0,20,99
24-male-20PLP-21.96,24,male,AIA Pay Life Plus (Non Par) 20,20PLP,21.96,0,20,99
25-male-20PLP-22.4,25,male,AIA Pay Life Plus (Non Par) 20,20PLP,22.4,0,20,99
26-male-20PLP-22.85,26,male,AIA Pay Life Plus (Non Par) 20,20PLP,22.85,0,20,99
27-male-20PLP-23.34,27,male,AIA Pay Life Plus (Non Par) 20,20PLP,23.34,0,20,99
28-male-20PLP-23.85,28,male,AIA Pay Life Plus (Non Par) 20,20PLP,23.85,0,20,99
29-male-20PLP-24.38,29,male,AIA Pay Life Plus (Non Par) 20,20PLP,24.38,0,20,99
30-male-20PLP-24.94,30,male,AIA Pay Life Plus (Non Par) 20,20PLP,24.94,0,20,99
31-male-20PLP-25.53,31,male,AIA Pay Life Plus (Non Par) 20,20PLP,25.53,0,20,99
32-male-20PLP-26.16,32,male,AIA Pay Life Plus (Non Par) 20,20PLP,26.16,0,20,99
33-male-20PLP-26.81,33,male,AIA Pay Life Plus (Non Par) 20,20PLP,26.81,0,20,99
34-male-20PLP-27.48,34,male,AIA Pay Life Plus (Non Par) 20,20PLP,27.48,0,20,99
35-male-20PLP-28.19,35,male,AIA Pay Life Plus (Non Par) 20,20PLP,28.19,0,20,99
36-male-20PLP-28.93,36,male,AIA Pay Life Plus (Non Par) 20,20PLP,28.93,0,20,99
37-male-20PLP-29.71,37,male,AIA Pay Life Plus (Non Par) 20,20PLP,29.71,0,20,99
38-male-20PLP-30.52,38,male,AIA Pay Life Plus (Non Par) 20,20PLP,30.52,0,20,99
39-male-20PLP-31.37,39,male,AIA Pay Life Plus (Non Par) 20,20PLP,31.37,0,20,99
40-male-20PLP-32.25,40,male,AIA Pay Life Plus (Non Par) 20,20PLP,32.25,0,20,99
36-female-15PLP-30.58,36,female,AIA Pay Life Plus (Non Par) 15,15PLP,30.58,0,15,99
37-female-15PLP-31.41,37,female,AIA Pay Life Plus (Non Par) 15,15PLP,31.41,0,15,99
38-female-15PLP-32.26,38,female,AIA Pay Life Plus (Non Par) 15,15PLP,32.26,0,15,99
39-female-15PLP-33.15,39,female,AIA Pay Life Plus (Non Par) 15,15PLP,33.15,0,15,99
40-female-15PLP-34.09,40,female,AIA Pay Life Plus (Non Par) 15,15PLP,34.09,0,15,99
41-female-15PLP-35.06,41,female,AIA Pay Life Plus (Non Par) 15,15PLP,35.06,0,15,99
42-female-15PLP-36.07,42,female,AIA Pay Life Plus (Non Par) 15,15PLP,36.07,0,15,99
43-female-15PLP-37.11,43,female,AIA Pay Life Plus (Non Par) 15,15PLP,37.11,0,15,99
44-female-15PLP-38.21,44,female,AIA Pay Life Plus (Non Par) 15,15PLP,38.21,0,15,99
45-female-15PLP-39.35,45,female,AIA Pay Life Plus (Non Par) 15,15PLP,39.35,0,15,99
46-female-15PLP-40.54,46,female,AIA Pay Life Plus (Non Par) 15,15PLP,40.54,0,15,99
47-female-15PLP-41.78,47,female,AIA Pay Life Plus (Non Par) 15,15PLP,41.78,0,15,99
48-female-15PLP-43.08,48,female,AIA Pay Life Plus (Non Par) 15,15PLP,43.08,0,15,99
49-female-15PLP-44.43,49,female,AIA Pay Life Plus (Non Par) 15,15PLP,44.43,0,15,99
50-female-15PLP-45.85,50,female,AIA Pay Life Plus (Non Par) 15,15PLP,45.85,0,15,99
51-female-15PLP-47.27,51,female,AIA Pay Life Plus (Non Par) 15,15PLP,47.27,0,15,99
52-female-15PLP-48.54,52,female,AIA Pay Life Plus (Non Par) 15,15PLP,48.54,0,15,99
53-female-15PLP-49.88,53,female,AIA Pay Life Plus (Non Par) 15,15PLP,49.88,0,15,99
54-female-15PLP-51.28,54,female,AIA Pay Life Plus (Non Par) 15,15PLP,51.28,0,15,99
55-female-15PLP-52.74,55,female,AIA Pay Life Plus (Non Par) 15,15PLP,52.74,0,15,99
56-female-15PLP-54.29,56,female,AIA Pay Life Plus (Non Par) 15,15PLP,54.29,0,15,99
57-female-15PLP-55.91,57,female,AIA Pay Life Plus (Non Par) 15,15PLP,55.91,0,15,99
58-female-15PLP-57.63,58,female,AIA Pay Life Plus (Non Par) 15,15PLP,57.63,0,15,99
59-female-15PLP-59.46,59,female,AIA Pay Life Plus (Non Par) 15,15PLP,59.46,0,15,99
60-female-15PLP-61.41,60,female,AIA Pay Life Plus (Non Par) 15,15PLP,61.41,0,15,99
61-female-15PLP-63.5,61,female,AIA Pay Life Plus (Non Par) 15,15PLP,63.5,0,15,99
62-female-15PLP-65.75,62,female,AIA Pay Life Plus (Non Par) 15,15PLP,65.75,0,15,99
63-female-15PLP-68.17,63,female,AIA Pay Life Plus (Non Par) 15,15PLP,68.17,0,15,99
64-female-15PLP-70.8,64,female,AIA Pay Life Plus (Non Par) 15,15PLP,70.8,0,15,99
65-female-15PLP-73.66,65,female,AIA Pay Life Plus (Non Par) 15,15PLP,73.66,0,15,99
66-female-15PLP-76.78,66,female,AIA Pay Life Plus (Non Par) 15,15PLP,76.78,0,15,99
